brand,caliber,part_number,stock_quantity,pricing_status,pricing_confidence,recommended_price_eur,price_lower_bound_eur,price_upper_bound_eur,sell_time_display,median_days_to_sell,sell_time_lower_days,sell_time_upper_days,turnover_confidence,turnover_method,evidence_basis,active_evidence_count,historical_evidence_count,total_unique_evidence_count,historical_value_h,current_value_c,demand_index_d,scarcity_score_s,price_trend_p,demand_adjustment_eur,germany_price_eur,us_price_eur,virtual_price_eur,no_recommendation_reason,recommendation_reason,turnover_reason,active_pricing_caveat,canonical_inventory_id,inventory_uid
Rolex,3055,5136,1,PRICED,LOW,81.15,68.98,93.32,31-90 days,65.5,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,24,1,25,80.0,84.24,0.6429,0.5714,0.0,0.58,86.15,119.99,81.15,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.57).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3055_5136,iuid_e1ededd876014572
Rolex,3075,5153,4,PRICED,LOW,100.99,60.59,141.39,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,12,0,12,,102.7,0.5,0.3333,0.0,0.0,105.99,142.42,100.99,,"Based on active asking prices only (n=16 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.33).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3075_5153,iuid_21eabff69c294d71
Rolex,3075,5156,6,PRICED,LOW,92.71,78.8,106.62,31-90 days,72.2,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,19,1,20,88.97,104.0,1.0,0.6667,0.0,2.26,97.71,133.06,92.71,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.67).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3075_5156,iuid_5b3b636f0de24890
Rolex,3075,5157,6,PRICED,LOW,111.82,67.09,156.55,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,16,0,16,,117.71,0.5,0.0,0.0,0.0,116.82,154.66,111.82,,"Based on active asking prices only (n=32 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3075_5157,iuid_71669bc489884c18
Rolex,3085,5205,2,PRICED,LOW,69.41,41.65,97.17,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,17,0,17,,72.8,0.5714,0.0,0.0,0.25,74.41,106.72,69.41,,"Based on active asking prices only (n=17 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3085_5205,iuid_fe0b5aeaf2914529
Rolex,3085,5209,7,PRICED,LOW,47.95,28.77,67.13,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,12,0,12,,48.12,0.5714,0.4286,0.0,0.17,52.95,82.47,47.95,,"Based on active asking prices only (n=12 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.43).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3085_5209,iuid_ec68d8ae8bc54404
Rolex,3085,5210,3,PRICED,LOW,95.68,57.41,133.95,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,10,0,10,,94.67,0.5714,0.5714,0.0,0.34,100.68,136.42,95.68,,"Based on active asking prices only (n=10 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.57).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3085_5210,iuid_8b2361e2bad14cf2
Rolex,3085,5211,5,PRICED,LOW,33.75,20.25,47.25,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,12,0,12,,34.87,0.5714,0.1429,0.0,0.12,38.75,66.41,33.75,,"Based on active asking prices only (n=16 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.14).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3085_5211,iuid_4d5b70aed7c54545
Rolex,3085,5215,1,PRICED,LOW,32.43,19.46,45.4,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,5,0,5,,31.2,0.5714,0.8571,0.0,0.12,37.43,64.92,32.43,,"Based on active asking prices only (n=5 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.86).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3085_5215,iuid_63c7c9017a1547d2
Rolex,3085,5218,5,PRICED,LOW,106.0,63.6,148.4,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,7,0,7,,103.41,0.5714,0.7143,0.0,0.38,111.0,148.09,106.0,,"Based on active asking prices only (n=7 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.71).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3085_5218,iuid_0b5ddc3dfa094ec3
Rolex,3085,5230,3,PRICED,MEDIUM,57.78,34.67,80.89,0-30 days,12.0,0,30,LOW,HIERARCHICAL_PORTFOLIO_PRIOR,ACTIVE_ONLY,13,0,13,,58.84,0.5714,0.2857,0.0,0.21,62.78,93.57,57.78,,"Based on active asking prices only (n=13 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.29).",Sell-time is estimated from a broad brand/portfolio historical prior because item-level sold velocity is unavailable.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3085_5230,iuid_788318592e49487b
Rolex,3130,204,5,PRICED,MEDIUM,37.89,32.21,43.57,31-90 days,36.8,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,21,2,23,36.46,34.76,0.775,0.75,0.0,0.51,42.89,71.1,37.89,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.75).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3130_204,iuid_7961d8bc37e84341
Rolex,3130,217,6,PRICED,LOW,26.12,15.67,36.57,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,19,0,19,,27.7,0.35,0.0,0.0,-0.2,31.12,57.78,26.12,,"Based on active asking prices only (n=31 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.00).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_217,iuid_abc04aaaf3824a33
Rolex,3130,220,7,PRICED,LOW,52.73,31.64,73.82,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,13,0,13,,54.77,0.35,0.2,0.0,-0.4,57.73,87.87,52.73,,"Based on active asking prices only (n=21 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.20).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_220,iuid_cbb54994dd6547a4
Rolex,3130,225,1,PRICED,LOW,35.63,21.38,49.88,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,2,0,2,,35.29,0.35,0.675,0.0,-0.27,40.63,68.54,35.63,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.68).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_225,iuid_125753150d084e0c
Rolex,3130,245,4,PRICED,LOW,52.21,31.33,73.09,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,14,0,14,,54.51,0.35,0.15,0.0,-0.39,57.21,87.28,52.21,,"Based on active asking prices only (n=22 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.15).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_245,iuid_92957f762f6041b0
Rolex,3130,260,1,PRICED,LOW,34.59,20.75,48.43,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,18,0,18,,36.4,0.35,0.075,0.0,-0.26,39.59,67.36,34.59,,"Based on active asking prices only (n=26 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.07).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_260,iuid_3b83c72e6f3a4c90
Rolex,3130,268,1,PRICED,LOW,57.99,34.79,81.19,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,3,0,3,,58.29,0.35,0.525,0.0,-0.44,62.99,93.81,57.99,,"Based on active asking prices only (n=3 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_268,iuid_4e8b3fbb37b24d9d
Rolex,3130,270,3,PRICED,LOW,44.88,38.15,51.61,31-90 days,61.3,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,16,1,17,44.0,36.56,0.7,0.6,0.0,0.44,49.88,79.0,44.88,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.60).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3130_270,iuid_4d035cb9967b4374
Rolex,3130,307,7,PRICED,LOW,50.83,30.5,71.16,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,17,0,17,,52.0,0.35,0.35,0.0,-0.38,55.83,85.71,50.83,,"Based on active asking prices only (n=17 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.35).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_307,iuid_1067137ea195479f
Rolex,3130,3135-204,3,PRICED,MEDIUM,36.96,31.42,42.5,0-30 days,12.3,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,35,2,37,36.46,45.82,0.875,0.45,0.0,0.68,41.96,70.04,36.96,,"Based on historical sold evidence (n=30 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.45).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3130_3135_204,iuid_b5dcdea9f1494fd5
Rolex,3130,3135-213,1,PRICED,LOW,21.99,13.19,30.79,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,1,0,1,,22.1,0.35,0.525,0.0,-0.17,26.99,53.12,21.99,,"Based on active asking prices only (n=3 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.53).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_3135_213,iuid_de753a3cf4614bf7
Rolex,3130,3135-250,2,PRICED,MEDIUM,22.37,19.01,25.73,0-30 days,2.9,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,42,4,46,23.43,31.2,1.0,0.85,-0.1,0.55,27.37,53.55,22.37,,"Based on historical sold evidence (n=50 sale(s)). Price trend down (-10.0%), scarcity scarce (S=0.85).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_3130_3135_250,iuid_3ac89cf66ea44c0c
Rolex,3130,3135-301,1,PRICED,LOW,28.53,17.12,39.94,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,11,0,11,,30.02,0.35,0.075,0.0,-0.22,33.53,60.52,28.53,,"Based on active asking prices only (n=26 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.07).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_3135_301,iuid_8f34536a0d3a4ee9
Rolex,3130,3135-31-2,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_3130_3135_31_2,iuid_01996e42d1c045b9
Rolex,3130,3135-410,1,PRICED,MEDIUM,62.65,53.25,72.05,0-30 days,29.5,0,30,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,6,1,7,60.0,59.59,0.775,0.8,0.0,0.85,67.65,99.08,62.65,,"Based on historical sold evidence (n=10 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.80).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3130_3135_410,iuid_a541f0885f7d4c1a
Rolex,3130,3135-510,1,PRICED,HIGH,38.29,32.55,44.03,0-30 days,7.4,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,6,5,11,36.39,58.34,0.95,0.95,-0.0155,0.84,43.29,71.55,38.29,,"Based on historical sold evidence (n=55 sale(s)). Price trend down (-1.5%), scarcity scarce (S=0.95).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_3130_3135_510,iuid_7aa67be129b54573
Rolex,3130,3135-560-3,1,PRICED,LOW,24.47,14.68,34.26,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,1,0,1,,24.23,0.35,0.675,0.0,-0.18,29.47,55.92,24.47,,"Based on active asking prices only (n=2 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity scarce (S=0.68).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_3135_560_3,iuid_39fe06e2b6fa4ed7
Rolex,3130,330,19,PRICED,LOW,60.39,36.23,84.55,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,20,0,20,,62.4,0.35,0.25,0.0,-0.46,65.39,96.53,60.39,,"Based on active asking prices only (n=20 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.25).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_330,iuid_bb3ff6f2631e4eee
Rolex,3130,335,12,PRICED,LOW,68.53,41.12,95.94,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,12,0,12,,69.74,0.35,0.4,0.0,-0.52,73.53,105.73,68.53,,"Based on active asking prices only (n=12 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity balanced (S=0.40).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_335,iuid_4d66843a646f4c63
Rolex,3130,429,10,PRICED,LOW,52.25,31.35,73.15,0-30 days,11.6,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,10,0,10,,53.72,0.35,0.3,0.0,-0.39,57.25,87.33,52.25,,"Based on active asking prices only (n=18 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.30).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3130_429,iuid_8a000ee440c94c52
Rolex,3130,56-2,1,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_3130_56_2,iuid_cd68eacaea514688
Rolex,3130,570,1,PRICED,HIGH,153.68,130.63,176.73,0-30 days,17.2,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,23,5,28,138.1,79.51,0.875,0.9,0.0503,2.83,158.68,201.98,153.68,,"Based on historical sold evidence (n=30 sale(s)). Price trend up (+5.0%), scarcity scarce (S=0.90).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_3130_570,iuid_bce5625cfd4443e8
Rolex,3135,105-L1,2,NO_RECOMMENDATION,LOW,,,,Sell-time estimate unavailable - no price recommendation,,,,LOW,NO_PRICE_RECOMMENDATION,,0,0,0,,,,,,,,,,ONLY_LOW_CONFIDENCE_CANDIDATES,,No client-facing sell-time recommendation is shown because the item does not have a defensible price recommendation.,,rolex_3135_105_l1,iuid_b01ae081be204896
Rolex,3135,125-Y1,1,PRICED,LOW,32.53,27.65,37.41,91-183 days,121.0,91,183,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,0,1,1,30.76,,0.7,0.9714,0.0,0.32,37.53,65.04,32.53,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity scarce (S=0.97).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3135_125_y1,iuid_5d370afb9f244835
Rolex,3135,204,1,PRICED,LOW,55.78,47.41,64.15,0-30 days,26.4,0,30,HIGH,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,72,3,75,56.11,43.45,0.7,0.3429,0.0,0.55,60.78,91.31,55.78,,"Based on historical sold evidence (n=15 sale(s)). Price trend flat (+0.0%), scarcity balanced (S=0.34).",Dated item-level sold observations support the exponential hazard estimate.,,rolex_3135_204,iuid_27024e4ba0b04c67
Rolex,3135,217,8,PRICED,LOW,101.64,86.39,116.89,184-365 days,351.4,184,365,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,67,1,68,106.16,47.84,0.3571,0.1429,0.0,-0.73,106.64,143.16,101.64,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity oversupplied (S=0.14).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3135_217,iuid_d39e740f36ba4335
Rolex,3135,220,1,PRICED,LOW,84.5,71.82,97.18,31-90 days,64.4,31,90,LOW,DIRECT_ITEM_HAZARD_FIT,HISTORICAL,57,1,58,88.0,53.06,0.3571,0.1714,0.0,-0.61,89.5,123.78,84.5,,"Based on historical sold evidence (n=5 sale(s)). Price trend flat (+0.0%), scarcity oversupplied (S=0.17).",Sparse dated sold observations support only a low-confidence turnover estimate.,,rolex_3135_220,iuid_ccb0fa65c43e4556
Rolex,3135,240,22,PRICED,LOW,33.32,19.99,46.65,0-30 days,21.4,0,30,MEDIUM,COMPARABLE_COHORT_HAZARD_FIT,ACTIVE_ONLY,33,0,33,,35.63,0.1286,0.0286,0.0,-0.63,38.32,65.93,33.32,,"Based on active asking prices only (n=33 listing(s)), discounted 21% ask→sold. Price trend flat (+0.0%), scarcity oversupplied (S=0.03).",Sell-time is estimated from comparable sold observations in the same brand and caliber cohort.,"Inventory condition/OEM status is not confirmed in the source file; active prices may contain used, aftermarket, bundle, damaged, or premium NOS segments.",rolex_3135_240,iuid_5a22da2ad75d4935
